GameType,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,TopBottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,result,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,game_type,home_away_park,day_pitch_count,count,games_started,count_type,pitch_category,fastball_velo_category,hbp,pa_count,pa_id,ab_count,contact_count,hit_count,total_bases,swing_count,pitch_take,true_strike_count,est_missed_strike_call,strike_height_category,strike_side_category,dz_pitch,ez_pitch,cz_pitch,hard_hit_count,singles_count,doubles_count,triples_count,homeruns_count,walks_count,strikeout_count,hbp_count,sf_count,swing_miss,gb_count,fb_count,ld_count,pop_count,batted_ball_direction,bb_pull_count,bb_oppo_count,bb_cent_count,dz_swing_pts_la,fair_ball_ev,batter_avg_ev,ev_residual,dz_swing_pts_ev,dz_swing_pts,dz_take_pts,cz_swing_pts,cz_take_pts,p_score,k_points,r_score,hard_hit_qab,hit_qab,ab_length,sacrifice,walk_hbp_qab,runner_moved,rbi_qab,qab_yesno
Scrimmage,9/27/2022,16:41:37,5,3,Wagner Morrissette,,,Maryland,Zach Martin,martiza63,Left,Maryland,,3,Bottom,2,1,1,Four-Seam,,Foul,,,,,0,0,,93.1106,-1.48517,-2.92791,2302.23884,225.77031,1:30:00,5.61513,2.30957,7.18947,-20.11786,13.05479,11.35602,2.55628,-0.26063,82.81805,-4.81261,-1.70674,0.40549,55.1064,64.07069,-59.42357,,-94.62138,56.09629,37.53845,127.34951,,-59.35002,4.25889,-6.99904,7.44406,-2.10353,50,5.499,6.58065,-135.38797,-4.10013,-12.91111,31.25345,-18.44201,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,c9119d61-3ea4-11ed-9548-c70e36ab522c,93.29337,5.6147,2.31367,-1.48065,-2.97714,82.96978,2.55709,-0.26378,-4.79875,-1.7581,0.40535,11.8431,11.78971,-15.21719,84.37564,2221.5173,-604.28849,96.49378,-0.67308,-0.26248,-0.69143,-20.74542,12.25729,49.55907,0.06419,0.5336,2.83762,-109.55848,64.92177,,,,,,,,,0.98288,1,,13.38917,high,high,14.06202,18.46666,54.13053,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,6,1-Jan,0,HC,Fastball,92-95,,0,B 3 - 5 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,1,,Middle-Third,Middle-Third,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Foul,0,0,0,0,,68.40788,,,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:42:14,5,4,Wagner Morrissette,,,Maryland,Zach Martin,martiza63,Left,Maryland,,3,Bottom,2,1,2,Slider,,HitByPitch,HitByPitch,,,,0,0,,83.22902,-1.20547,-3.94347,2224.61994,128.34232,10:15:00,5.42876,2.62554,7.12465,-35.11136,4.63143,-3.23364,1.36349,-2.27722,74.73325,-7.48898,-5.98766,0.45373,,,,,,,,,,,,0.65424,2.878,-2.33477,50,5.32328,8.42655,-120.92537,-3.53341,0.96715,23.9451,-27.91958,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,df1a6b3a-3ea4-11ed-9466-f3d94030d0d2,83.36445,5.42417,2.62856,-1.15171,-3.97957,74.83855,1.3673,-2.27938,-7.42661,-6.02263,0.45361,-2.89919,2.86402,-85.10738,10.90139,189.73451,-2216.51409,8.52885,-0.05291,-0.99636,0.06689,,,,,,,,,,,,,,,,,0.99724,1,,,high,high,80.18876,36.96,54.19535,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,7,2-Jan,0,PC,Breaking,,HitByPitch,1,B 3 - 5 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,68.40788,,0,0,0,0,0.25,0.25,0,1,,0,0,,1,,0,1
Scrimmage,9/27/2022,16:43:00,6,1,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,0,0,Four-Seam,,StrikeCalled,,,,,0,0,,92.20495,-1.92116,-1.17409,613.69718,230.38434,1:45:00,5.72197,2.34021,6.8206,-29.47062,3.12446,1.48509,2.15896,0.73793,81.03883,-5.90006,-0.80705,0.41091,,,,,,,,,,,,-1.12938,2.22419,-2.24881,50,5.55477,2.70062,-134.16239,-5.47327,-2.05908,28.94272,-28.11891,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,fa8c658a-3ea4-11ed-bdf8-4f01a935ee6d,92.3587,5.71836,2.3414,-1.87819,-1.18846,81.1624,2.16237,0.73692,-5.84523,-0.82327,0.41079,1.61724,1.72622,-65.03018,36.45212,259.0666,-556.33509,42.21408,-0.26917,-0.90653,-0.32519,,,,,,,,,,,,,,,,,0.99811,1,,,high,high,57.19306,26.36718,54.4994,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,8,0 - 0,0,HC,Fastball,92-95,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,1,,Bottom-Third,Inner-Third,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:43:23,6,2,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,0,1,Slider,,BallCalled,,,,,0,0,,81.11629,-0.54165,-1.73989,2390.45728,65.84038,8:15:00,5.59804,2.51516,7.11997,-41.5316,0.26771,-7.42053,1.68117,-0.87182,71.47514,-7.83256,-4.77493,0.46532,,,,,,,,,,,,3.55725,0.30521,-2.38399,50,5.53824,3.78915,-118.07601,-2.2499,4.99671,23.54059,-31.74534,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,07e8dcf5-3ea5-11ed-b2c5-9dfdc5e72cb2,81.22941,5.59143,2.51713,-0.46012,-1.76498,71.55378,1.68688,-0.87344,-7.73953,-4.80089,0.46522,-7.18692,-1.93012,-74.41639,8.54155,642.18287,-2302.58271,26.86444,0.10995,-0.96324,0.24511,,,,,,,,,,,,,,,,,0.94183,1,,,high,high,82.31261,47.18185,54.20003,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,9,0 - 1,0,HC,Breaking,,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Bottom-Third,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:43:46,6,3,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,1,1,Four-Seam,,BallCalled,,,,,0,0,,91.49831,0.23909,-0.3967,2269.40421,223.96839,1:30:00,5.90922,2.16326,7.01854,-22.15491,13.88833,11.66163,4.4729,1.11846,79.36327,-2.93781,0.02508,0.4321,,,,,,,,,,,,-7.039,7.20347,-2.01116,50,5.22981,4.53104,-127.5791,2.16695,-11.49768,28.43754,-20.4077,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,153ec5b5-3ea5-11ed-8395-e1a8ec96e583,91.68257,5.90877,2.16719,0.24382,-0.44458,79.51884,4.47391,1.11523,-2.92073,-0.0271,0.43196,12.14177,12.39016,-5.08399,54.55012,2260.47606,-201.10564,99.60659,-0.71689,-0.08862,-0.69153,,,,,,,,,,,,,,,,,0.99481,1,,,high,high,40.90489,83.74547,54.30146,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,10,1-Jan,0,HC,Fastball,88-91,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:44:09,6,4,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,2,1,Four-Seam,,BallCalled,,,,,0,0,,92.70507,-2.36373,-3.45047,2362.91614,226.24915,1:30:00,5.70119,2.25717,7.11592,-19.01199,13.15601,11.85094,1.87793,-1.4302,82.39271,-5.81169,-3.01445,0.40821,,,,,,,,,,,,-7.51262,7.90791,-2.00942,50,5.51813,7.74974,-134.64653,-6.15969,-13.71164,30.82281,-17.74094,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,2360f099-3ea5-11ed-af3f-d324ae31dbf7,92.88474,5.70075,2.26135,-2.35901,-3.50079,82.54159,1.87876,-1.43341,-5.79741,-3.067,0.40808,12.31087,11.94916,-8.56509,74.84474,2336.56326,-351.91594,98.88473,-0.68381,-0.14893,-0.7143,,,,,,,,,,,,,,,,,0.9894,1,,,high,high,22.63962,86.57345,54.20408,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,11,1-Feb,0,HC,Fastball,92-95,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,Bottom-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:44:36,6,5,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,3,1,Four-Seam,,Foul,,,,,0,0,,92.17958,-1.4658,-3.04298,2379.45386,225.32743,1:30:00,5.83354,2.12443,7.08456,-19.13573,13.40604,11.72342,2.81144,-1.06433,79.53019,-4.73139,-2.74673,0.41057,,,,,,,,,,,,-7.32428,7.77639,-1.90503,50,5.71562,6.75799,-133.99292,-4.0294,-13.22649,30.76645,-18.13112,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,33b9e0fa-3ea5-11ed-9205-e32f1a66346b,92.36019,5.83319,2.12852,-1.46215,-3.09317,79.68042,2.81239,-1.06767,-4.71517,-2.80148,0.41044,12.18223,12.16562,-10.30792,80.97097,2341.05024,-425.7751,98.38603,-0.69171,-0.17894,-0.69966,,,,,,,,,,,,,,,,,0.99729,1,,,high,high,17.12616,-87.65618,54.23544,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,12,1-Mar,0,HC,Fastball,92-95,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,Middle-Third,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,-1,0,-1,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:45:08,6,6,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,3,2,Four-Seam,,Foul,,,,,0,0,,90.92616,-0.33278,-3.26437,2301.99422,226.60387,1:30:00,5.79992,2.34261,7.07452,-20.41949,13.04807,12.06141,4.0058,0.95338,82.4211,-3.20026,0.9767,0.41637,,,,,,,,,,,,-7.57879,7.24176,-2.1064,50,5.76517,7.16775,-132.17723,-1.39719,-13.31066,30.07626,-19.45531,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,46e61a70-3ea5-11ed-8ef9-d3560392f5ed,91.10635,5.79927,2.3467,-0.32546,-3.31432,82.57602,4.00671,0.95014,-3.18505,0.92419,0.41624,12.51758,11.7218,-3.29048,81.69972,2298.19909,-132.13004,99.83514,-0.68591,-0.0574,-0.72542,,,,,,,,,,,,,,,,,0.96075,1,,,high,high,16.47009,-87.69896,54.24548,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,13,2-Mar,0,FC,Fastball,88-91,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,-1,0,-1,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:45:44,6,7,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,3,2,Slider,,Foul,,,,,0,0,,83.71448,-0.46508,-1.186,599.66626,297.25481,4:00:00,5.60214,2.44294,7.09388,-40.75512,-0.77441,5.0625,2.32514,0.97047,75.946,-6.59742,-1.43069,0.45051,,,,,,,,,,,,-3.06949,-0.33651,-2.35789,50,5.54821,2.3821,-121.9029,-2.12561,-4.60682,24.54615,-32.6791,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,5bdded5e-3ea5-11ed-922d-29304f6995af,83.84114,5.59673,2.44458,-0.39766,-1.20658,76.04473,2.32996,0.96913,-6.51958,-1.45253,0.45039,5.26843,-2.73939,-13.40244,62.764,583.33496,-138.99621,97.2766,0.44548,-0.23179,-0.86477,,,,,,,,,,,,,,,,,0.96678,1,,,high,high,33.51237,-77.06566,54.22612,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,14,2-Mar,0,FC,Breaking,,,0,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,Middle-Third,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:46:18,6,8,Wagner Morrissette,,,Maryland,Sean Lane,lane-se42,Right,Maryland,,3,Bottom,2,3,2,Four-Seam,,StrikeCalled,Strikeout,Strikeout,,,1,0,,93.56181,-2.33804,-2.69513,2370.48866,219.2211,1:15:00,5.8485,1.94185,7.01031,-17.24163,14.43425,10.26894,2.31876,-0.84421,81.78563,-5.11936,-1.67975,0.42124,,,,,,,,,,,,-6.87013,8.59889,-1.40751,50,5.16498,8.09267,-130.74852,-3.95267,-11.81904,29.16079,-17.38094,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,70163659-3ea5-11ed-be32-914b88608331,93.74647,5.84857,1.94551,-2.33948,-2.73917,81.94054,2.31928,-0.8471,-5.11016,-1.72707,0.42112,10.67074,13.28764,-10.24227,80.39667,2332.71422,-421.49836,98.40647,-0.76237,-0.17781,-0.62224,,,,,,,,,,,,,,,,,0.91092,1,,,high,high,17.64282,-74.63963,54.30969,Luke Shliger,shliglu42,Maryland,Scrimmage,Home,15,2-Mar,0,FC,Fastball,92-95,,1,B 3 - 6 - 85a9b74d-322b-480b-9da8-ea3113d671e4,1,0,0,0,0,1,1,,Middle-Third,Outer-Third,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,-2,-2,,0,1,,0,,0,1
Scrimmage,9/27/2022,16:49:07,1,2,Kenny Lippman,lippmke42,,Maryland,Matt Shaw,shaw-ma51,Right,Maryland,,4,Top,0,0,1,Four-Seam,,StrikeCalled,,,,,0,0,,89.93773,-1.0757,-5.46241,2391.35268,211.6966,1:00:00,5.33624,3.45516,7.53176,-17.9254,14.03596,7.00122,2.90644,-0.30374,83.82753,-3.86597,-2.70136,0.41797,,,,,,,,,,,,-5.52527,8.45719,-3.09572,50,5.25715,12.28019,-130.45737,-2.98777,-9.47744,28.64547,-17.66752,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,d52687d7-3ea5-11ed-b557-63b91ef37f0b,90.12272,5.33617,3.45839,-1.07559,-5.50119,83.98727,2.90682,-0.30611,-3.85896,-2.73997,0.41783,7.36661,12.89904,-37.04731,85.29355,1908.63021,-1440.72841,79.81383,-0.67909,-0.60247,-0.41936,,,,,,,,,,,,,,,,,0.99604,1,,,high,high,13.23587,-30.43522,53.78824,James Heffley,hefflja42,Maryland,Scrimmage,Home,2,0 - 1,0,HC,Fastball,88-91,,0,T 4 - 1 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,1,,Upper-Third,Outer-Third,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89.42485,,,0,-2,0,0,-2,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:50:40,2,3,Kenny Lippman,lippmke42,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,4,Top,1,1,1,Changeup,,StrikeSwinging,,,,,0,0,,82.69251,-0.88299,-4.95316,1744.59123,245.25041,2:15:00,5.23988,3.74584,7.60323,-30.58726,7.7505,12.58913,1.73454,1.32921,76.69499,-6.57908,-0.71951,0.45341,,,,,,,,,,,,-8.58912,4.69249,-3.42868,50,5.17013,10.08503,-120.07096,-2.65132,-12.48907,24.11409,-25.35091,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,0c57e470-3ea6-11ed-897b-2bcc12331bff,82.84672,5.23639,3.75049,-0.84285,-5.00743,76.81685,1.73733,1.32597,-6.53289,-0.77297,0.45327,13.09204,6.03305,-7.7593,41.88243,1728.61776,-235.54025,99.0844,-0.41482,-0.13501,-0.89983,,,,,,,,,,,,,,,,,0.99136,1,,,high,high,52.3058,-32.18418,53.71677,James Heffley,hefflja42,Maryland,Scrimmage,Home,7,1-Jan,0,HC,Offspeed,,,0,T 4 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,Bottom-Third,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,63.23572,,0,0,0,-1,0,-1,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:50:56,2,4,Kenny Lippman,lippmke42,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,4,Top,1,1,2,Four-Seam,,Foul,,,,,0,0,,92.16103,-0.2464,-3.45224,2406.38966,212.98062,1:00:00,5.34683,3.60891,6.60842,-19.82929,13.68831,7.25141,3.68501,0.57241,83.08614,-2.88463,-2.0982,0.41428,,,,,,,,,,,,-4.79625,7.41749,-3.32888,50,5.31491,7.83585,-133.86055,-1.23989,-8.65709,30.30508,-18.78569,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,15f3d17d-3ea6-11ed-be9c-d3c95cb75488,92.35421,5.34658,3.61233,-0.24419,-3.49291,83.25238,3.68565,0.56977,-2.87356,-2.14096,0.41413,7.6597,12.42551,-42.7864,78.48542,1766.02803,-1634.58136,73.38911,-0.61563,-0.67927,-0.3995,,,,,,,,,,,,,,,,,0.99333,1,,,high,high,19.3631,-61.24255,54.71158,James Heffley,hefflja42,Maryland,Scrimmage,Home,8,2-Jan,0,PC,Fastball,92-95,,0,T 4 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,0,,,Outer-Third,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63.23572,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:51:20,2,5,Kenny Lippman,lippmke42,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,4,Top,1,1,2,Changeup,,BallCalled,,,,,0,0,,83.53602,-1.82105,-6.5543,1852.63555,244.7,2:15:00,5.18912,3.58384,7.4961,-30.99298,8.2842,13.66996,1.29695,-1.0732,76.20171,-6.41475,-3.58409,0.45107,,,,,,,,,,,,-9.48033,5.12637,-3.15005,50,5.05412,13.53693,-120.8922,-4.66945,-13.98566,24.26426,-24.61148,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,23f53d9e-3ea6-11ed-a3ae-e12baae09728,83.68599,5.18584,3.58826,-1.78202,-6.60753,76.32422,1.29984,-1.07658,-6.36716,-3.63897,0.45094,14.15719,6.62691,0.33227,35.45923,1852.6044,10.74377,99.99832,-0.42735,0.0058,-0.90407,,,,,,,,,,,,,,,,,0.99565,1,,,high,high,58.08673,-30.94488,53.8239,James Heffley,hefflja42,Maryland,Scrimmage,Home,9,2-Jan,0,PC,Offspeed,,,0,T 4 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63.23572,,0,0,0,0,0.25,0.25,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:51:36,2,6,Kenny Lippman,lippmke42,,Maryland,Ian Petrutz,petruia42,Left,Maryland,,4,Top,1,2,2,Four-Seam,,Foul,,,,,0,0,,93.0491,-1.65263,-4.12484,2409.08308,219.13169,1:15:00,5.3103,3.53522,7.54035,-19.42999,13.76058,8.83306,2.51904,-0.84332,82.46622,-4.0868,-4.56288,0.40317,,,,,,,,,,,,-5.90716,7.79365,-3.26601,50,5.1937,9.50893,-135.20698,-4.43213,-10.88727,30.67992,-17.80987,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,2dc938dc-3ea6-11ed-8c6a-fd08f594e40b,93.23619,5.31012,3.53899,-1.65121,-4.16873,82.62339,2.5196,-0.84612,-4.07669,-4.6089,0.40304,9.26918,12.58262,-35.53968,88.12483,1960.30254,-1400.31969,81.37131,-0.6312,-0.58127,-0.51354,,,,,,,,,,,,,,,,,0.99668,1,,,high,high,10.68772,-58.25873,53.77965,James Heffley,hefflja42,Maryland,Scrimmage,Home,10,2-Feb,0,PC,Fastball,92-95,,0,T 4 - 2 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,1,,Middle-Third,Inner-Third,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,63.23572,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:52:34,3,1,Kenny Lippman,lippmke42,,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,4,Top,2,0,0,Slider,,StrikeCalled,,,,,0,0,,84.22401,0.19681,-1.7831,2622.68736,114.08576,9:45:00,5.09918,3.81625,7.2527,-33.23782,5.28812,-6.87863,2.55902,0.9546,75.01651,-5.63132,-3.16724,0.45869,,,,,,,,,,,,3.20304,2.76192,-3.10835,50,4.601,4.09169,-119.43563,1.18137,4.60949,23.80133,-28.19937,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,503df773-3ea6-11ed-b58e-8fdce843b13f,84.3619,5.09477,3.81774,0.25049,-1.80188,75.12382,2.56294,0.95345,-5.56647,-3.18588,0.45858,-6.70361,3.48407,-75.15919,12.84879,671.76019,-2535.19767,25.61343,-0.10453,-0.96664,0.23383,,,,,,,,,,,,,,,,,0.99438,1,,,high,high,78.4361,23.59554,54.0673,James Heffley,hefflja42,Maryland,Scrimmage,Home,12,0 - 0,0,HC,Breaking,,,0,T 4 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,Strike Called Ball,Middle-Third,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89.6623,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:52:48,3,2,Kenny Lippman,lippmke42,,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,4,Top,2,0,1,Slider,,BallCalled,,,,,0,0,,85.16924,-1.00725,-2.44095,2693.21508,114.72931,9:45:00,5.0444,3.72075,7.17268,-33.12471,4.68177,-5.45055,1.44478,-0.44519,76.63189,-6.85502,-5.72814,0.45229,,,,,,,,,,,,1.57996,3.36937,-4.00763,50,4.67884,10.15678,-121.30375,-2.05104,2.34533,24.55904,-27.17248,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,585b3547-3ea6-11ed-9a57-5bc7e10aab63,85.30202,5.04018,3.72295,-0.95471,-2.4691,76.74187,1.44845,-0.44683,-6.79506,-5.75443,0.45218,-5.1896,2.9495,-80.91231,20.05607,425.3824,-2659.4092,15.79459,-0.06607,-0.98745,0.14346,,,,,,,,,,,,,,,,,0.99335,1,,,high,high,71.94952,22.363,54.14732,James Heffley,hefflja42,Maryland,Scrimmage,Home,13,0 - 1,0,HC,Breaking,,,0,T 4 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,0,1,0,,,Outer-Third,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89.6623,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
Scrimmage,9/27/2022,16:53:04,3,3,Kenny Lippman,lippmke42,,Maryland,Nick Lorusso,lorusni42,Right,Maryland,,4,Top,2,1,1,Four-Seam,,Foul,,,,,0,0,,90.24524,-0.69294,-4.84914,2416.78806,218.31273,1:15:00,5.29275,3.64319,7.58018,-19.09448,14.28905,9.29647,3.4335,-0.13508,81.75445,-3.02409,-3.25922,0.41585,,,,,,,,,,,,-6.60908,8.16733,-3.32954,50,5.23991,10.86273,-131.04796,-2.11419,-11.42993,29.11809,-18.04925,Maryland,Maryland,shi01,NCAA D1,BIG10,85a9b74d-322b-480b-9da8-ea3113d671e4,620ed23d-3ea6-11ed-abc3-51380502a914,90.4332,5.29268,3.64721,-0.69285,-4.89559,81.91287,3.43395,-0.13793,-3.01585,-3.3065,0.41571,9.71839,13.08789,-28.28563,90.61571,2128.21448,-1145.23692,88.05962,-0.69095,-0.47387,-0.54593,,,,,,,,,,,,,,,,,0.998,1,,,high,high,8.44587,62.66994,53.73982,James Heffley,hefflja42,Maryland,Scrimmage,Home,14,1-Jan,0,HC,Fastball,88-91,,0,T 4 - 3 - 85a9b74d-322b-480b-9da8-ea3113d671e4,0,0,0,0,1,0,1,,Upper-Third,Middle-Third,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,89.6623,,0,0,0,0,0,0,0,0,,0,0,,0,,0,
